x,y,velocity
1935452.5106600253,967087.2189060072,5
1935452.5122008875,967087.3544261436,5
1935452.512706153,967087.5034680456,5
1935452.5112359016,967087.8086281416,5
1935452.5100608277,967087.9369411814,5
1935452.5089292172,967088.0502646306,5
1935452.507413868,967088.1945674408,5
1935452.50505362,967088.4189541988,5
1935452.5035909784,967088.577100882,5
1935452.5023678583,967088.7541152736,5
1935452.5011830952,967089.019254649,5
1935452.5007284936,967089.1669388108,5
1935452.500339788,967089.3326467458,5
1935452.500037772,967089.4966141296,5
1935452.49956066,967089.7563759777,5
1935452.499182154,967089.9528930008,5
1935452.4988779423,967090.1100181568,5
1935452.498539987,967090.278433202,5
1935452.498126957,967090.5489227264,5
1935452.497609224,967090.9531469644,5
1935452.497500848,967091.0732429822,5
1935452.4971279856,967091.3314089295,5
1935452.496829424,967091.5267194668,5
1935452.496140103,967091.9891285544,5
1935452.4958490129,967092.20645702,5
1935452.4956612613,967092.3766393588,5
1935452.4953724565,967092.571125924,5
1935452.495052195,967092.840256198,5
1935452.494816929,967093.1506370172,5
1935452.4946968416,967093.3197999488,5
1935452.494438932,967093.5621971136,5
1935452.4943061029,967093.7545034186,5
1935452.4942611407,967093.9379599104,5
1935452.4941194423,967094.3562135732,5
1935452.4940037504,967094.6803265986,5
1935452.4940213463,967094.8849496314,5
1935452.4940023303,967095.1801741058,5
1935452.4943256304,967095.6415067844,5
1935452.494781642,967095.9924114736,5
1935452.495349057,967096.3871826729,5
1935452.495655892,967096.6003863444,5
1935452.4961218832,967096.9361150864,5
1935452.4962731013,967097.0509589494,5
1935452.496732612,967097.3972944454,5
1935452.496992529,967097.5898347746,5
1935452.4972719403,967097.806105318,5
1935452.497823493,967098.2353169228,5
1935452.4979950755,967098.378734724,5
1935452.498281167,967098.612663842,5
1935452.4985322568,967098.8084805126,5
1935452.4987911773,967099.013408635,5
1935452.4995358344,967099.6146844288,5
1935452.4998415213,967099.8656464276,5
1935452.5001024297,967100.0692625112,5
1935452.5003740743,967100.2874401644,5
1935452.501103964,967100.8595355132,5
1935452.5014415823,967101.1273471238,5
1935452.5016738065,967101.3224585132,5
1935452.501975021,967101.5530272836,5
1935452.5024026749,967101.8882646408,5
1935452.5028434007,967102.226716968,5
1935452.5030741268,967102.4102415404,5
1935452.5034558403,967102.7152996812,5
1935452.503711076,967102.9223903863,5
1935452.5039967184,967103.1462353788,5
1935452.504591292,967103.622682326,5
1935452.5048413116,967103.8275304995,5
1935452.5050622511,967103.998947781,5
1935452.5053527595,967104.2269289452,5
1935452.5057651617,967104.5621665488,5
1935452.5065085413,967105.1418133484,5
1935452.5066832565,967105.2806390832,5
1935452.5070375744,967105.5509352336,5
1935452.507476992,967105.8979251556,5
1935452.507733069,967106.1050692452,5
1935452.5082258184,967106.4850968394,5
1935452.5083942064,967106.6163424088,5
1935452.5088766331,967106.9990742714,5
1935452.509171978,967107.2350208376,5
1935452.5095815328,967107.546615686,5
1935452.510043839,967107.9180280068,5
1935452.5105269705,967108.2960152793,5
1935452.5107810432,967108.4992024066,5
1935452.511175073,967108.8284981416,5
1935452.5114753605,967109.057093204,5
1935452.5117748887,967109.3024010948,5
1935452.5122353309,967109.6708232966,5
1935452.5124868923,967109.8767260112,5
1935452.512758806,967110.0925256568,5
1935452.5130468104,967110.3260962396,5
1935452.513449897,967110.6636223786,5
1935452.5137667055,967110.9191132984,5
1935452.5140063493,967111.1218734932,5
1935452.514274408,967111.3364737064,5
1935452.514669054,967111.6600618296,5
1935452.5150881289,967112.0096055346,5
1935452.515317434,967112.1968716412,5
1935452.5156369824,967112.4721684658,5
1935452.515880252,967112.6732409224,5
1935452.5161617976,967112.910236557,5
1935452.5166808844,967113.3417199173,5
1935452.5169841268,967113.59923246,5
1935452.517350354,967113.9071494312,5
1935452.517603944,967114.1270665538,5
1935452.5182486763,967114.680886736,5
1935452.518534389,967114.9214960432,5
1935452.5187697264,967115.1225495568,5
1935452.519023749,967115.337226277,5
1935452.5193586205,967115.6326396442,5
1935452.5197452449,967115.9700897743,5
1935452.519956075,967116.1528442496,5
1935452.520252399,967116.4127959396,5
1935452.5204744032,967116.610138674,5
1935452.5206949308,967116.8093045084,5
1935452.521205941,967117.2527314544,5
1935452.5213946763,967117.4202113292,5
1935452.5215846056,967117.5810625084,5
1935452.5218017965,967117.7795399744,5
1935452.522044304,967117.9939727868,5
1935452.5223045787,967118.2272387004,5
1935452.5225888025,967118.4797266424,5
1935452.5229490008,967118.8116869852,5
1935452.5233801336,967119.2079592732,5
1935452.523955274,967119.7234110788,5
1935452.524206197,967119.957048052,5
1935452.524416032,967120.1435707476,5
1935452.524626048,967120.3344146708,5
1935452.5249309435,967120.623636544,5
1935452.5252850512,967120.9489892782,5
1935452.525391481,967121.0495286149,5
1935452.5256425345,967121.2779061204,5
1935452.525941903,967121.5648654428,5
1935452.5259406485,967121.7563334528,5
1935452.5254682605,967122.1667566204,5
1935452.527642138,967122.4818455852,5
1935452.5302466548,967122.6822244312,5
1935452.5363610096,967122.9597631088,5
1935452.549871729,967123.356846341,5
1935452.5622310448,967123.6720695968,5
1935452.57581232,967124.0338362452,5
1935452.5817768492,967124.2167307736,5
1935452.5907987552,967124.5235621056,5
1935452.5967883791,967124.7410737365,5
1935452.60156022,967124.9190081258,5
1935452.6064598828,967125.1049669766,5
1935452.6114302964,967125.29440972,5
1935452.621349291,967125.67240308,5
1935452.6251739208,967125.816732407,5
1935452.6292779648,967125.9718984932,5
1935452.6366671016,967126.2485367968,5
1935452.6416818772,967126.4354968916,5
1935452.6520441663,967126.8197705236,5
1935452.6561064648,967126.9699219052,5
1935452.6604191335,967127.1290864772,5
1935452.6649932384,967127.297480508,5
1935452.669655029,967127.4689853452,5
1935452.6826368268,967127.946834018,5
1935452.6875023767,967128.1258629544,5
1935452.6958988863,967128.4346155294,5
1935452.700546692,967128.605721074,5
1935452.705002452,967128.7695588216,5
1935452.7129870944,967129.0639483448,5
1935452.7186849725,967129.2736798356,5
1935452.72327711,967129.4432058552,5
1935452.728037674,967129.6185168892,5
1935452.7324359,967129.780179682,5
1935452.74302224,967130.1703780926,5
1935452.7508807871,967130.4597246972,5
1935452.7553143932,967130.623129433,5
1935452.7599447933,967130.7940998628,5
1935452.766976301,967131.053075644,5
1935452.7725518213,967131.2589564996,5
1935452.7803463624,967131.5462004836,5
1935452.7891859617,967131.8722344922,5
1935452.794734947,967132.0769286735,5
1935452.79967406,967132.2591387233,5
1935452.8072806443,967132.5398507002,5
1935452.8118880496,967132.709856321,5
1935452.8160850864,967132.8641563517,5
1935452.821266404,967133.0558252424,5
1935452.8280638948,967133.3063351196,5
1935452.833319854,967133.5007743868,5
1935452.837584294,967133.6583476362,5
1935452.842023816,967133.8216452524,5
1935452.8465656969,967133.9894531644,5
1935452.8560892616,967134.3411857806,5
1935452.8656287408,967134.6934387526,5
1935452.8700010988,967134.8549140017,5
1935452.8743199457,967135.0144665536,5
1935452.8785603384,967135.1710093413,5
1935452.8838744496,967135.3676625306,5
1935452.8890426296,967135.5585067386,5
1935452.8954554936,967135.7954057392,5
1935452.8999098912,967135.9601157764,5
1935452.9114733725,967136.387235085,5
1935452.91621588,967136.5791303328,5
1935452.919934156,967136.7349797871,5
1935452.9243025947,967136.8928572146,5
1935452.9321739995,967137.128898854,5
1935452.943098829,967137.394292561,5
1935452.949604888,967137.5269027106,5
1935452.9611809107,967137.7359670476,5
1935452.9709158144,967137.8897869814,5
1935452.9810289252,967138.034786804,5
1935453.0078205972,967138.36439412,5
1935453.0332853768,967138.6241101105,5
1935453.049144876,967138.7697490114,5
1935453.0661218285,967138.9146669136,3
1935453.121409065,967139.3193042842,3
1935453.148849346,967139.4942521504,3
1935453.1727117072,967139.6361321976,3
1935453.213341516,967139.856623788,3
1935453.2418718664,967140.000399868,3
1935453.2941789404,967140.2418915824,3
1935453.371108189,967140.5585139024,3
1935453.4063454675,967140.6913996224,3
1935453.446626997,967140.8354361844,3
1935453.5384450287,967141.1357168488,3
1935453.5723823088,967141.2377510916,3
1935453.619534293,967141.3744588436,3
1935453.662242108,967141.4931529684,3
1935453.7390253723,967141.692865586,3
1935453.791339525,967141.8217892704,3
1935453.858822684,967141.9792582248,3
1935453.9575079468,967142.1944313477,3
1935454.0177965064,967142.3182889164,3
1935454.078168716,967142.4373414556,3
1935454.14261328,967142.5592067648,3
1935454.255184928,967142.758319747,3
1935454.3443144856,967142.9070626952,3
1935454.407142334,967143.0078829984,3
1935454.4821259896,967143.124309524,3
1935454.5957713677,967143.2931405896,3
1935454.726675835,967143.4795051191,3
1935454.788958083,967143.5652284072,3
1935454.8568043003,967143.6573782836,3
1935454.9402859465,967143.7690450036,3
1935455.0625974091,967143.926908734,3
1935455.1416967572,967144.0258827622,3
1935455.2471104865,967144.1529832872,3
1935455.391981084,967144.3201532244,3
1935455.475121865,967144.4128155902,3
1935455.561422036,967144.5065251016,3
1935455.800893608,967144.7526600494,3
1935455.890381581,967144.84058066,3
1935456.0440102816,967144.986757251,3
1935456.135474429,967145.0713596928,3
1935456.2187411336,967145.1470259551,3
1935456.366980431,967145.2785807682,3
1935456.4768977251,967145.374269204,3
1935456.561687568,967145.4469086524,3
1935456.6509585015,967145.5221617584,3
1935456.7352528248,967145.5919467153,3
1935456.9258742512,967145.744173212,3
1935457.076909799,967145.8592452708,3
1935457.1645565908,967145.924001502,3
1935457.297157086,967146.0185877488,3
1935457.3830183505,967146.0780395364,3
1935457.4836710813,967146.1456874432,3
1935457.6318712763,967146.2412666474,3
1935457.8006336188,967146.3448117952,3
1935457.889699956,967146.3971643108,3
1935458.035519217,967146.4787927496,3
1935458.1368014168,967146.5328033136,3
1935458.3059938475,967146.6178562474,3
1935458.4377667413,967146.679642178,3
1935458.574201269,967146.7405309908,3
1935458.7578365272,967146.8181187598,3
1935458.92316664,967146.884812689,3
1935459.1202611977,967146.9611906142,3
1935459.21439857,967146.996685647,3
1935459.3393623685,967147.0428359708,3
1935459.5108506356,967147.1048922294,3
1935459.646601624,967147.1530380108,3
1935459.742279644,967147.1866053316,3
1935459.9097777407,967147.2447834088,3
1935460.0080155283,967147.2786274696,3
1935460.1628073864,967147.331657897,3
1935460.3387508036,967147.3918258311,3
1935460.494900925,967147.4453657191,3
1935460.672789761,967147.507467812,3
1935460.803823226,967147.553481404,3
1935461.0021095444,967147.620873702,3
1935461.1719175773,967147.6751371264,3
1935461.3078579316,967147.7155375296,3
1935461.4569100824,967147.7573347556,3
1935461.6626559696,967147.8141569918,3
1935461.832820492,967147.8620682936,3
1935461.9813724807,967147.9050291209,3
1935462.196269841,967147.9693840578,3
1935462.339895404,967148.0138583636,3
1935462.452266536,967148.0500193004,3
1935462.6149664572,967148.1029170871,3
1935462.736866948,967148.1425590352,3
1935462.8792059491,967148.1886309136,3
1935463.0690562588,967148.2503079068,3
1935463.222441352,967148.2983472808,3
1935463.4025825537,967148.3519626888,3
1935463.5154757767,967148.3840267296,3
1935463.6719682168,967148.4264939764,3
1935463.8074797175,967148.46152065,3
1935463.95590328,967148.4978557948,3
1935464.070500785,967148.5243776876,3
1935464.2448965907,967148.562092635,3
1935464.3955424975,967148.5918876488,3
1935464.5806603292,967148.6246347805,3
1935464.7210832168,967148.6466691132,3
1935464.8323067443,967148.6615453974,3
1935465.0175754332,967148.6846083616,3
1935465.1456742403,967148.700585049,3
1935465.2542364309,967148.7145550004,3
1935465.368446536,967148.7296859652,3
1935465.5273421935,967148.7520667898,3
1935465.6701659383,967148.7720634064,3
1935465.7780984223,967148.7857687824,3
1935465.911490835,967148.8007763088,3
1935466.0873663572,967148.8169359098,3
1935466.195251018,967148.82476567,3
1935466.3180101516,967148.8316366988,3
1935466.4861154049,967148.8374249788,3
1935466.6195458756,967148.8390191155,3
1935466.7764114828,967148.8373928207,3
1935466.878159264,967148.8339566112,3
1935467.0024245323,967148.8276349606,3
1935467.1215309629,967148.82068704,3
1935467.2846730747,967148.8113175686,3
1935467.4147780892,967148.8043126808,3
1935467.639663,967148.7931682972,3
1935467.7406975736,967148.7885353724,3
1935467.856067706,967148.7835901869,3
1935468.01659904,967148.7774460115,3
1935468.1463373173,967148.7732769347,3
1935468.2578113952,967148.7703618192,3
1935468.3854188789,967148.7679448752,3
1935468.5405521996,967148.7667504548,3
1935468.6734146776,967148.7666869318,3
1935468.874248184,967148.7665246904,3
1935469.0032089024,967148.7662172492,3
1935469.1755904765,967148.7655947749,3
1935469.321968196,967148.7649593604,3
1935469.499701145,967148.7641210177,3
1935469.615720796,967148.7635572708,3
1935469.7766654133,967148.7627670488,3
1935469.924834144,967148.7620344504,3
1935470.094458636,967148.7611984556,3
1935470.2252446604,967148.7605520524,3
1935470.4267971555,967148.7595554912,3
1935470.610638888,967148.7586417692,3
1935470.7537735305,967148.7579311976,3
1935470.9250301365,967148.7570787384,3
1935471.1807137416,967148.7558063084,3
1935471.290120262,967148.7552611376,3
1935471.4704991488,967148.7543625291,3
1935471.7205766223,967148.7531155172,3
1935471.831828903,967148.7525581073,3
1935472.023000416,967148.7516019996,3
1935472.1677595985,967148.7508779446,3
1935472.3215342665,967148.7501075376,3
1935472.532063906,967148.7490518836,3
1935472.7172402828,967148.748122623,3
1935472.9279606184,967148.7470667924,3
1935473.085762516,967148.7462760928,3
1935473.1878467507,967148.7457646056,3
1935473.3286244583,967148.74506011,3
1935473.536065064,967148.7440221969,3
1935473.789109493,967148.7427555764,3
1935473.9919508137,967148.741740391,3
1935474.158333412,967148.740903589,3
1935474.2602803132,967148.740390476,3
1935474.4387979845,967148.7394919517,3
1935474.545900934,967148.7389510544,3
1935474.646360474,967148.7384435168,3
1935474.9599962607,967148.7368620016,3
1935475.0711569735,967148.7363022352,3
1935475.1795718847,967148.7357585552,3
1935475.289969888,967148.7352042638,3
1935475.5540433011,967148.733873512,3
1935475.748784159,967148.732884383,3
1935475.8664966172,967148.7322831836,3
1935475.988480317,967148.7316568524,3
1935476.317400766,967148.7299663054,3
1935476.5202034963,967148.728923128,3
1935476.7588088631,967148.7276958076,3
1935476.883515485,967148.7270537512,3
1935477.081734202,967148.7260340124,3
1935477.235775492,967148.7252412398,3
1935477.34290118,967148.7246913963,3
1935477.4607127125,967148.724084804,3
1935477.583665052,967148.7234516214,3
1935477.839996324,967148.7221345464,3
1935478.1088211655,967148.7207548056,3
1935478.2195850792,967148.7201861028,3
1935478.3348948872,967148.71959457,3
1935478.450883544,967148.7190008028,3
1935478.5910507897,967148.7182821924,3
1935478.7298298555,967148.7175704392,3
1935478.9036488624,967148.7166809732,3
1935479.0324513973,967148.7160203918,3
1935479.331236418,967148.7144914112,3
1935479.4655611704,967148.7138048434,3
1935479.5789260264,967148.713224266,3
1935479.7553688171,967148.7123206538,3
1935479.8633411888,967148.7117697191,3
1935480.051545364,967148.7108093837,3
1935480.1861065973,967148.710123817,3
1935480.292713687,967148.7095803276,3
1935480.4089845824,967148.7089868324,3
1935480.517109508,967148.7084353754,3
1935480.754464218,967148.707228926,3
1935480.9404488765,967148.7062820172,3
1935481.0457746305,967148.7057484488,3
1935481.2093807384,967148.7049167778,3
1935481.3173531871,967148.70437061,3
1935481.4469262047,967148.703713964,3
1935481.627945557,967148.7027975224,3
1935481.7333551997,967148.7022626164,3
1935481.8378190596,967148.7017332437,3
1935482.12253196,967148.7002939732,3
1935482.24684978,967148.6996657368,3
1935482.3493305745,967148.6991488844,3
1935482.5084900383,967148.6983451372,3
1935482.6106733344,967148.6978273004,3
1935482.7805263563,967148.6969724002,3
1935482.985556585,967148.6959375972,3
1935483.0859627733,967148.6954328126,3
1935483.2449316035,967148.6946330542,3
1935483.412076957,967148.6937936364,3
1935483.5790239556,967148.6929526072,3
1935483.6808640768,967148.692440236,3
1935483.830123348,967148.6916912126,3
1935484.0459311083,967148.69060964,3
1935484.209079797,967148.6897938348,3
1935484.4015937145,967148.6888306384,3
1935484.6614188787,967148.6875322748,3
1935484.773536702,967148.6871994426,3
1935484.964645012,967148.6865856858,3
1935485.1035556132,967148.6850327624,3
1935485.275574045,967148.6817253078,3
1935485.4295342516,967148.6772790852,3
1935485.6649987963,967148.6675508644,3
1935485.86068107,967148.656704782,3
1935486.014085732,967148.6461145192,3
1935486.1917631468,967148.6317336388,3
1935486.434747274,967148.6075412936,3
1935486.6822886516,967148.5773351406,3
1935486.8519743995,967148.553049866,3
1935487.1016618477,967148.5115154068,3
1935487.261126471,967148.4810245716,3
1935487.528325108,967148.4225689071,3
1935487.661924707,967148.3892882514,3
1935487.8218596885,967148.3461857012,3
1935488.034299009,967148.2820890056,3
1935488.1649089924,967148.238786134,3
1935488.309996602,967148.1868504682,3
1935488.50743098,967148.1092968202,3
1935488.6589876127,967148.0439864444,3
1935488.7996571376,967147.978548185,3
1935488.941448904,967147.9069429772,3
1935489.0860740035,967147.8278878112,3
1935489.2103630125,967147.7545790966,3
1935489.3448474703,967147.6691035022,3
1935489.443229303,967147.6018511916,3
1935489.5569192283,967147.51920118,3
1935489.7009212603,967147.405341057,3
1935489.8063221823,967147.3151903698,3
1935489.8894440243,967147.239060986,3
1935490.013025894,967147.117529199,3
1935490.1101603403,967147.0136301968,3
1935490.19307628,967146.9183493784,3
1935490.280604816,967146.809515554,3
1935490.3422690623,967146.727148871,3
1935490.4172609656,967146.6218996468,3
1935490.5072698488,967146.4892023448,3
1935490.564159536,967146.4025590244,3
1935490.6286325564,967146.3021017968,3
1935490.7141303725,967146.1649091252,3
1935490.7682164088,967146.0732140451,3
1935490.8402112075,967145.940712158,3
1935490.912362517,967145.791698054,3
1935490.9568848244,967145.6895753632,3
1935491.0196733093,967145.52550696,3
1935491.0598701097,967145.4065944658,3
1935491.092678416,967145.299841326,3
1935491.123965646,967145.1881037196,3
1935491.1585115404,967145.049167312,3
1935491.198106006,967144.8603581432,3
1935491.2184275049,967144.749303422,3
1935491.2407676224,967144.6179615036,3
1935491.2622208612,967144.484097418,3
1935491.2795430264,967144.3691144094,3
1935491.3024234043,967144.1984227762,3
1935491.3213106468,967144.0361168318,3
1935491.334114391,967143.8951067978,3
1935491.343017402,967143.7409883052,3
1935491.345909889,967143.632380412,3
1935491.3433874035,967143.42470221,3
1935491.3340125305,967143.2642747944,3
1935491.306803808,967143.0047403337,3
1935491.2814160588,967142.8245646706,3
1935491.2354275775,967142.5506789428,3
1935491.214297362,967142.440489042,3
1935491.1783386772,967142.2709358592,3
1935491.1282575207,967142.0604815892,3
1935491.0803626776,967141.876661208,3
1935491.030623061,967141.6986617274,3
1935490.9391518447,967141.391424109,3
1935490.8895035395,967141.2301707952,3
1935490.8582162724,967141.1297696304,3
1935490.7904251828,967140.914182582,3
1935490.7420410232,967140.7609384932,3
1935490.6764012235,967140.5530266436,3
1935490.575093703,967140.2292634044,3
1935490.5288246763,967140.079030126,3
1935490.497335533,967139.9755328476,3
1935490.3735684685,967139.552464026,3
1935490.3378708472,967139.4251583304,3
1935490.2972698868,967139.277351031,3
1935490.223861729,967139.0012451764,3
1935490.1758046965,967138.813468,3
1935490.1175200636,967138.5764604376,3
1935490.0388412045,967138.2361998332,3
1935489.9957156184,967138.0371682168,3
1935489.964724005,967137.8863709702,3
1935489.916336536,967137.635231128,3
1935489.8882492157,967137.4780862224,3
1935489.8449227903,967137.2137716864,3
1935489.8141111224,967137.0081876984,3
1935489.7612507397,967136.6285281054,3
1935489.720726328,967136.318403076,3
1935489.6936828643,967136.1046786885,3
1935489.6561317092,967135.8030703294,3
1935489.6190131244,967135.503717005,3
1935489.5904248303,967135.2782496952,3
1935489.5601185225,967135.0397445232,3
1935489.529793524,967134.7976717968,3
1935489.511071082,967134.6437387798,3
1935489.4773242243,967134.3558889696,3
1935489.4588470084,967134.1895764284,3
1935489.425337922,967133.8697249264,3
1935489.39510516,967133.5462892052,3
1935489.3759984348,967133.3169934828,3
1935489.3559340185,967133.0587022848,3
1935489.3367968576,967132.8030737246,3
1935489.3237580208,967132.6132751292,3
1935489.3040137512,967132.289844558,3
1935489.2940016116,967132.1056922448,3
1935489.279178856,967131.7756509013,3
1935489.2697341416,967131.5102777188,3
1935489.2578270407,967130.8403551384,3
1935489.2581728443,967130.56995723,3
1935489.2603943967,967130.359371597,3
1935489.2683172312,967129.9919204524,3
1935489.2785194567,967129.6679604164,3
1935489.2875630248,967129.438385526,3
1935489.297799677,967129.2085284706,3
1935489.3176634845,967128.812070186,3
1935489.3307224251,967128.5692807648,3
1935489.3571084903,967128.0981430678,3
1935489.3849619296,967127.5965341148,3
1935489.398306648,967127.3463052842,3
1935489.4161515352,967127.000283642,3
1935489.4268677607,967126.7866459629,3
1935489.449074562,967126.3328006384,3
1935489.467321344,967125.955024151,3
1935489.476741431,967125.7596216892,3
1935489.4883604688,967125.5188589712,3
1935489.5023901064,967125.2287842202,3
1935489.516348119,967124.9409169873,3
1935489.5297658292,967124.6651019276,3
1935489.5396331395,967124.462339007,3
1935489.5514085577,967124.2208586796,3
1935489.5793123164,967123.650100694,3
1935489.5933707843,967123.362793472,3
1935489.6032592184,967123.1608778678,3
1935489.616302336,967122.8945884485,3
1935489.632252524,967122.5684925724,3
1935489.6457856605,967122.29226186,3
1935489.6591924357,967122.0181546842,3
1935489.6702111275,967121.7928576496,3
1935489.682876007,967121.5339495208,3
1935489.6981404384,967121.2217884206,3
1935489.717109294,967120.8342729084,3
1935489.7285315683,967120.600791338,3
1935489.7420980432,967120.3233014876,3
1935489.7550663871,967120.0580640108,3
1935489.765071627,967119.8534252826,3
1935489.790046426,967119.3430147415,3
1935489.810263086,967118.9299200292,3
1935489.8234670472,967118.6598407784,3
1935489.8519323652,967118.0774078744,3
1935489.8658545516,967117.7925590264,3
1935489.8889969236,967117.3189128852,3
1935489.907033854,967116.9490327642,3
1935489.9257860288,967116.5646748592,3
1935489.940710956,967116.2584956666,3
1935489.9505937956,967116.0552710134,3
1935489.965107163,967115.7567758956,3
1935489.9826568952,967115.39797168,3
1935489.9965241936,967115.1149448784,3
1935490.0169170576,967114.699503682,3
1935490.0255325392,967114.5239829224,3
1935490.0428179952,967114.1883337192,3
1935490.064397668,967113.7497094686,3
1935490.094305671,967113.0548063052,3
1935490.1116281687,967112.5481342648,3
1935490.1221557795,967112.1018998496,3
1935490.1259230643,967111.8743822756,3
1935490.1292127536,967111.4186328772,3
1935490.12963265,967111.2429127628,3
1935490.1285983585,967110.892101175,3
1935490.1268442092,967110.6033638855,3
1935490.1237577768,967110.210877316,3
1935490.1205311308,967109.7487727643,3
1935490.1174089024,967109.1265789588,3
1935490.1163466405,967108.8649956548,3
1935490.1153188895,967108.5782834564,3
1935490.1130626104,967107.8366242166,3
1935490.1120985723,967107.4930961964,3
1935490.1113436064,967107.2172837948,3
1935490.110167165,967106.7871553368,3
1935490.1082913436,967106.10960479,3
1935490.1073402732,967105.766412192,3
1935490.1065520723,967105.4813304684,3
1935490.1057361157,967105.194984856,3
1935490.1042166017,967104.724164894,3
1935490.1028742336,967104.408124467,3
1935490.1013484104,967103.9144017154,3
1935490.1011064933,967103.7589080924,3
1935490.101446728,967103.4134580404,3
1935490.1038922623,967103.0062338958,3
1935490.1103009933,967102.5451677388,3
1935490.1156246855,967102.2645158414,3
1935490.1236690744,967101.9013435,3
1935490.1306253811,967101.6020305404,3
1935490.1379513664,967101.270376853,3
1935490.1544724256,967100.4821016644,3
1935490.161864585,967100.1153355124,3
1935490.1676389296,967099.8237074632,3
1935490.1767175775,967099.358819133,3
1935490.1906848548,967098.6946683388,3
1935490.2004907231,967098.1614640352,3
1935490.2049863536,967097.844630756,3
1935490.2081697856,967097.5421512794,3
1935490.21007629,967097.259112882,3
1935490.2093967549,967096.7237033152,3
1935490.2066791367,967096.4271570276,3
1935490.2008065516,967096.050350226,3
1935490.1919982447,967095.645355369,3
1935490.180366153,967095.2062704604,3
1935490.1679484632,967094.7758100104,3
1935490.154784637,967094.310959436,3
1935490.1409212772,967093.8031518152,3
1935490.1289325976,967093.3536528233,3
1935490.1147439256,967092.8124934084,3
1935490.1070076867,967092.5131093787,3
1935490.095935976,967092.0996263584,3
1935490.0795591136,967091.4732938912,3
1935490.0719110356,967091.1531070676,3
1935490.0638843176,967090.7694046048,3
1935490.0555805748,967090.2035818544,3
1935490.0530606157,967089.8777830858,3
1935490.0518356755,967089.5743822088,3
1935490.051563216,967089.242185939,3
1935490.0519886147,967088.7004809912,3
1935490.0519733664,967088.4304025716,3
1935490.0517906465,967088.1162907212,3
1935490.0511408865,967087.5947215952,3
1935490.0505146368,967087.2427097606,3
1935490.0489826524,967086.5604072928,3
1935490.048392515,967086.324152691,3
1935490.04746249,967085.9688733108,3
1935490.0461430305,967085.48283817,3
1935490.0451594,967085.1299395652,3
1935490.044300178,967084.8217234508,3
1935490.0431078407,967084.3920338826,3
1935490.041496975,967083.8201852476,3
1935490.0405251093,967083.470898285,3
1935490.0395934011,967083.1351464608,3
1935490.038642516,967082.7962751192,3
1935490.0377211836,967082.084309316,3
1935490.03463496,967081.3226323904,3
1935490.0330220184,967081.139011614,3
1935490.02671794,967080.6230628246,3
1935490.0194224727,967080.0659465812,3
1935490.0154269435,967079.7509496072,3
1935490.009759964,967079.2946297212,3
1935490.005303436,967078.9281858252,3
1935490.000883566,967078.5592546384,3
1935489.9921701995,967077.8159172024,3
1935489.9852604752,967077.2174132452,3
1935489.9826106292,967076.9873739056,3
1935489.9748461668,967076.3088741048,3
1935489.96633155,967075.5631688487,3
1935489.9617281936,967075.1602123474,3
1935489.954798602,967074.5527992776,3
1935489.950676304,967074.1920138086,3
1935489.942137871,967073.44481386,3
1935489.9372460605,967073.0160871492,3
1935489.9324862023,967072.6004326246,3
1935489.9282779812,967072.2313798384,3
1935489.9175942163,967071.2968261013,3
1935489.913147024,967070.907025316,3
1935489.9062075592,967070.2994712952,3
1935489.904258839,967070.1278126708,3
1935489.898395228,967069.614614381,3
1935489.8915174787,967069.0109343764,3
1935489.8878427744,967068.689261671,3
1935489.8827682063,967068.2437945493,3
1935489.878782574,967067.8949408232,3
1935489.8749005543,967067.5545066892,3
1935489.8703995645,967067.159412976,3
1935489.8660864995,967066.7804264752,3
1935489.8593370083,967066.186714147,3
1935489.855570403,967065.8559198944,3
1935489.851630996,967065.5090105608,3
1935489.8473178667,967065.130977555,3
1935489.841023377,967064.5778004812,3
1935489.8362826696,967064.1604751456,3
1935489.832295918,967063.8110722284,3
1935489.8285843008,967063.4851666102,3
1935489.8225885069,967062.956966284,3
1935489.8160822429,967062.383311571,3
1935489.8140421896,967062.2040035815,3
1935489.8072332568,967061.6036864124,3
1935489.8036802893,967061.2920501448,3
1935489.7994035415,967060.9153438295,3
1935489.790957912,967060.1706177002,3
1935489.785813648,967059.716944039,3
1935489.779910165,967059.1964540944,3
1935489.776240333,967058.87317183,3
1935489.7657282343,967057.946521758,3
1935489.7609968805,967057.529783631,3
1935489.757052932,967057.1816310252,3
1935489.7531773336,967056.8392059096,3
1935489.742898425,967055.9329416133,3
1935489.738372844,967055.5310365526,3
1935489.7346130768,967055.1992353162,3
1935489.7286666303,967054.6746117196,3
1935489.7250583505,967054.3566298954,3
1935489.7164351067,967053.5940496066,3
1935489.710807848,967053.0971256072,3
1935489.706946801,967052.7551350568,3
1935489.7012810209,967052.2533984404,3
1935489.69509602,967051.7056583643,3
1935489.691822058,967051.4153682684,3
1935489.6867514076,967050.9663159758,3
1935489.6829320244,967050.6269411504,3
1935489.6793833575,967050.312223138,3
1935489.6756467177,967049.9804367943,3
1935489.671157992,967049.5818035416,3
1935489.6647933729,967049.017040774,3
1935489.6609872144,967048.680411794,3
1935489.6573773893,967048.3608967856,3
1935489.6532809727,967047.9964685944,3
1935489.6444274755,967047.2098563544,3
1935489.6388248936,967046.7125658296,3
1935489.6352196303,967046.3923794908,3
1935489.6295121184,967045.8846708736,3
1935489.6205318545,967045.086748422,3
