x,y
1935371.4995290393,967066.9918383348
1935371.710137519,967066.9893607905
1935371.9204105672,967066.9868657038
1935372.1303498691,967066.984398819
1935372.339957315,967066.9819295912
1935372.5492424394,967066.9794578687
1935372.758217043,967066.976975839
1935372.9668800498,967066.974506398
1935373.1752272893,967066.9720267302
1935373.383255789,967066.9695597672
1935373.5909667336,967066.9670902382
1935373.7983600115,967066.9646410231
1935374.0054376447,967066.9621892046
1935374.212203566,967066.9597423538
1935374.4186583676,967066.957308089
1935374.6248059825,967066.954863458
1935374.830654398,967066.9524312216
1935375.0362127863,967066.9500036062
1935375.241482338,967066.9475805892
1935375.4464585318,967066.9451622455
1935375.651139093,967066.9427409857
1935375.8555248664,967066.9403396752
1935376.0596158407,967066.937927802
1935376.2634147662,967066.9355282119
1935376.466923548,967066.933140872
1935376.6701433794,967066.9307505029
1935376.8730760338,967066.9283570822
1935377.0757241389,967066.9259529389
1935377.2780888996,967066.9235533079
1935377.4801727992,967066.9211581516
1935377.6819839522,967066.9187673378
1935377.8835314095,967066.9163730969
1935378.0848149383,967066.9139906894
1935378.2858389474,967066.9116200408
1935378.4866075397,967066.9092458356
1935378.6871187605,967066.9068757273
1935378.8873702749,967066.9045097564
1935379.0873663824,967066.9021478563
1935379.2871188112,967066.8997898349
1935379.4866329879,967066.89743561
1935379.685904795,967066.8950776166
1935379.884928048,967066.8927312089
1935380.0836990452,967066.8903888217
1935380.2822163636,967066.888050474
1935380.4804807073,967066.8857161572
1935380.6784928022,967066.8833858563
1935380.8762539509,967066.8810595538
1935381.0737655857,967066.8787372264
1935381.2710286635,967066.8764188549
1935381.468044845,967066.8741044193
1935381.6648158068,967066.8717938898
1935381.8613427288,967066.8694719895
1935382.0576271643,967066.8671463247
1935382.2536701916,967066.8648245069
1935382.4494744318,967066.8625064881
1935382.645041662,967066.8601846184
1935382.8403730867,967066.8578741349
1935383.035469659,967066.8555750189
1935383.230333992,967066.8532719741
1935383.424966209,967066.8509726239
1935383.6193685674,967066.8486693115
1935383.8135417954,967066.8463772744
1935384.0074895758,967066.8440888298
1935384.2012119126,967066.8418039733
1935384.3947097627,967066.8395226953
1935384.5879850267,967066.8372449602
1935384.7810400869,967066.834970735
1935384.9738759052,967066.832700003
1935385.1664939013,967066.8304327361
1935385.3588950324,967066.8281689268
1935385.5510810856,967066.8259009143
1935385.743059099,967066.8236514734
1935385.9348349008,967066.8213976234
1935386.126415756,967066.8191468784
1935386.3178097836,967066.8168991087
1935386.509019829,967066.8146542711
1935386.7000420839,967066.8124124228
1935386.890869877,967066.810173675
1935387.0815030837,967066.8079303971
1935387.2719390905,967066.8056978857
1935387.4621768235,967066.8034685361
1935387.6522183055,967066.8012499387
1935387.842065911,967066.799011548
1935388.0317273915,967066.7967608625
1935388.2212031116,967066.7945207655
1935388.410490088,967066.7922836744
1935388.5995873671,967066.7900496077
1935388.7885006638,967066.7878184668
1935388.977233684,967066.7855825732
1935389.16578856,967066.7833571429
1935389.3541595817,967066.7811422684
1935389.5423503171,967066.7789226413
1935389.7303561226,967066.7767059563
1935389.918183675,967066.7744921113
1935390.1058386874,967066.7722810163
1935390.2933202027,967066.7700726835
1935390.4806272783,967066.7678671292
1935390.6677589524,967066.7656643677
1935390.854713324,967066.763464432
1935391.0414959893,967066.7612596019
1935391.2281177964,967066.7590725911
1935391.4145811214,967066.7568728472
1935391.600886328,967066.7546832518
1935391.787030435,967066.752496222
1935391.973005819,967066.7503118808
1935392.1588162892,967066.7481301622
1935392.3444580336,967066.7459511344
1935392.5299339143,967066.7437747478
1935392.7152439281,967066.7416010026
1935392.900387118,967066.7394299175
1935393.085364452,967066.7372614716
1935393.2701768694,967066.7350956503
1935393.4548262805,967066.7329324299
1935393.6393164964,967066.7307717421
1935393.8236540728,967066.7286058592
1935394.0078363928,967066.7264500798
1935394.191866187,967066.7242967243
1935394.3757407314,967066.7221534722
1935394.5594596441,967066.7199974445
1935394.7430238945,967066.7178286223
1935394.9264356215,967066.7156622307
1935395.1096910168,967066.7134983267
1935395.2927996065,967066.7113367657
1935395.4757593726,967066.7091699457
1935395.6585802026,967066.7070205924
1935395.8412579328,967066.7048658904
1935396.0237868272,967066.7027059318
1935396.2061691624,967066.7005635651
1935396.388406364,967066.6984082524
1935396.5704970085,967066.6962705317
1935396.7524425148,967066.6941198673
1935396.9342557434,967066.6919255393
1935397.115939357,967066.6902138375
1935397.2974868806,967066.6884585358
1935397.4784055643,967066.6873311156
1935397.6526044942,967066.6857538918
1935397.8205802056,967066.6841308683
1935397.98593606,967066.6826487387
1935398.1509007963,967066.6810355346
1935398.3158800385,967066.6800933602
1935398.4803639895,967066.6793040056
1935398.6437385422,967066.6791425578
1935398.8056406241,967066.6792028905
1935398.9660682855,967066.6793629911
1935399.1251942483,967066.6798108023
1935399.2830358068,967066.6813927522
1935399.438319652,967066.6813906893
1935399.603397451,967066.6808893644
1935399.7754036367,967066.6816049388
1935399.9454849812,967066.682755455
1935400.1138349634,967066.6858329074
1935400.2851521375,967066.6879477398
1935400.4563963027,967066.6897891342
1935400.6260199384,967066.6916563385
1935400.794634507,967066.6937455698
1935400.9629725013,967066.6961900941
1935401.130968699,967066.6988460147
1935401.2950459756,967066.7016177566
1935401.4589219468,967066.6983361213
1935401.6306163443,967066.7054565012
1935401.8046304726,967066.709397221
1935401.9774775892,967066.7129827597
1935402.1507256934,967066.7217489103
1935402.3231909384,967066.7199170667
1935402.4843092992,967066.7222553791
1935402.6463996104,967066.7261114265
1935402.816161452,967066.7306690913
1935402.9891300686,967066.7352977232
1935403.1622864096,967066.7400988046
1935403.3353715613,967066.7450993466
1935403.5091525337,967066.7503252728
1935403.6841121598,967066.7557994012
1935403.860246631,967066.7615217958
1935404.0389842112,967066.7727558636
1935404.2222329425,967066.7753213834
1935404.3952277733,967066.7780044723
1935404.5640964918,967066.7839570189
1935404.736640563,967066.7929403364
1935404.9089301878,967066.8001961656
1935405.0800929335,967066.8066232429
1935405.2509479183,967066.8131238731
1935405.422484328,967066.8199035125
1935405.5950291066,967066.8268959264
1935405.7682690194,967066.8341900135
1935405.9418784168,967066.8406162567
1935406.1156756617,967066.8468640649
1935406.2896942266,967066.8532380223
1935406.4640609866,967066.8596827163
1935406.6388691247,967066.8661813984
1935406.8141525825,967066.8727106514
1935406.989899808,967066.8792630277
1935407.165077631,967066.8859846599
1935407.3441289985,967066.8950092527
1935407.5264071145,967066.9020068091
1935407.7083021507,967066.9086595845
1935407.8889213752,967066.9153097975
1935408.0689540054,967066.9220074936
1935408.2490271572,967066.9287350553
1935408.4292225672,967066.9354759249
1935408.609319845,967066.9424014296
1935408.7892433992,967066.9477583447
1935408.9690312562,967066.9520190003
1935409.148732756,967066.9560064218
1935409.3283864378,967066.9598649321
1935409.5080134769,967066.963487399
1935409.6876034886,967066.9668205972
1935409.8671376498,967066.969880076
1935410.046614108,967066.9724294042
1935410.2260289558,967066.974583058
1935410.4053990296,967066.9764399382
1935410.5847224265,967066.9780000709
1935410.7639951303,967066.9790117996
1935410.9432238785,967066.9796580867
1935411.1210850656,967066.9799295041
1935411.30021923,967066.9799060402
1935411.4792949657,967066.9793266655
1935411.6583181403,967066.9783209648
1935411.837297232,967066.9769421949
1935412.0162285466,967066.9751980471
1935412.1951194739,967066.9730731451
1935412.3739546372,967066.970560107
1935412.5527378486,967066.9676588691
1935412.7314692296,967066.9643770639
1935412.9101597352,967066.9606839975
1935413.0888346727,967066.9567318269
1935413.2675021773,967066.9530315021
1935413.4461397156,967066.9491256983
1935413.6247262708,967066.9448927041
1935413.8032622077,967066.9403553989
1935413.9817809248,967066.9352157597
1935414.160309605,967066.9307014525
1935414.3388371924,967066.9261185129
1935414.517351906,967066.9219248029
1935414.6958205495,967066.9174724763
1935414.8742512283,967066.9127919169
1935415.0526494626,967066.9079898264
1935415.2310073797,967066.9030510744
1935415.4093251028,967066.8979832863
1935415.5875948344,967066.8930154287
1935415.7657959799,967066.8878121979
1935415.9439333247,967066.8824345397
1935416.1220112874,967066.8769205229
1935416.300033632,967066.8715065572
1935416.4780007724,967066.8659790505
1935416.6559233267,967066.8607649981
1935416.833777415,967066.8553232006
1935417.0115976196,967066.8501489168
1935417.1893534986,967066.8450061721
1935417.367036317,967066.8398264545
1935417.5446459611,967066.8346021316
1935417.7221804403,967066.8294476582
1935417.899622919,967066.8242641335
1935418.07695142,967066.8188688483
1935418.2522270668,967066.8134147247
1935418.4294014196,967066.8081591952
1935418.6064815423,967066.802973818
1935418.7834584715,967066.7977748278
1935418.9603358977,967066.7925545394
1935419.1371027478,967066.7873360143
1935419.3137742681,967066.7821190044
1935419.490335099,967066.7768961322
1935419.6667854665,967066.7716826465
1935419.843132883,967066.7664707989
1935420.0193773531,967066.7612605917
1935420.195515177,967066.756059714
1935420.3715423043,967066.7508529674
1935420.5474664748,967066.7456478631
1935420.721568521,967066.7405022949
1935420.897290609,967066.7353004098
1935421.0728909224,967066.7301157194
1935421.248403779,967066.7249476789
1935421.423817374,967066.7197735893
1935421.5991280233,967066.7146011401
1935421.7718960037,967066.7095073325
1935421.947016,967066.7043379224
1935422.122051988,967066.6991622195
1935422.297004213,967066.6939954796
1935422.4695242275,967066.6888979949
1935422.6443431173,967066.6837410063
1935422.8173396387,967066.6786283024
1935422.992063079,967066.6734652058
1935423.1631763403,967066.6684053871
1935423.3378311482,967066.6632433821
1935423.5124593885,967066.6580894312
1935423.6870684451,967066.6529281557
1935423.8574573544,967066.6478875009
1935424.0320244653,967066.6427268934
1935424.2055089232,967066.6375987916
1935424.3800493453,967066.6324386083
1935424.5521462383,967066.6273554903
1935424.7266637825,967066.622195672
1935424.9011736948,967066.617035979
1935425.075672171,967066.6118764642
1935425.2493699174,967066.6067297055
1935425.4238532637,967066.6015780604
1935425.5983288619,967066.5964189109
1935425.7728234064,967066.5912518329
1935425.9453990143,967066.586771321
1935426.1199134544,967066.582374347
1935426.2902726892,967066.5781045852
1935426.4647729646,967066.573776488
1935426.6367011657,967066.5695961525
1935426.8111962525,967066.5654206953
1935426.9841028901,967066.5613697051
1935427.1585932614,967066.5573773949
1935427.3326731639,967066.5534755288
1935427.5071508358,967066.5496436071
1935427.6806882778,967066.5459258247
1935427.8551611113,967066.5422694242
1935428.0256893132,967066.5387902734
1935428.2001495734,967066.5353018848
1935428.3643814893,967066.5320984721
1935428.5388329832,967066.5287780383
1935428.7060108425,967066.5256726304
1935428.880453689,967066.5225277771
1935429.0483662009,967066.5195708515
1935429.2228042188,967066.5166015192
1935429.3889577922,967066.5138404266
1935429.5633906112,967066.5110237341
1935429.7330205052,967066.5083750814
1935429.9074293019,967066.5057265896
1935430.0778701042,967066.503225205
1935430.2522359395,967066.5007528358
1935430.4215581464,967066.4984218305
1935430.5958770865,967066.4961180241
1935430.76320765,967066.4939789298
1935430.9374720673,967066.491843807
1935431.111718633,967066.4897852456
1935431.2859475943,967066.4878185012
1935431.458065244,967066.4859540374
1935431.6322321787,967066.484163723
1935431.805321127,967066.4824592295
1935431.979421978,967066.4808301552
1935432.1472701116,967066.4793388176
1935432.3212898688,967066.4778864783
1935432.488675249,967066.4765550718
1935432.6626061671,967066.475271958
1935432.8320688547,967066.4740981609
1935433.0058841242,967066.4729770777
1935433.1766001447,967066.471951131
1935433.350280698,967066.4709923812
1935433.521685979,967066.4701385247
1935433.695224304,967066.4693498546
1935433.859549936,967066.4686774234
1935434.0329269737,967066.4680591337
1935434.2011034437,967066.4675465694
1935434.3743268256,967066.4670985462
1935434.5392211068,967066.4669281259
1935434.7122904113,967066.4668639516
1935434.8782558583,967066.4668976811
1935435.051156372,967066.4670116403
1935435.214405212,967066.4672183151
1935435.3871452953,967066.4675560383
1935435.5503478397,967066.4679694059
1935435.7229309322,967066.4685079547
1935435.8868346584,967066.4691237368
1935436.0592500565,967066.4699090515
1935436.2215562558,967066.470557907
1935436.3938069677,967066.4713000765
1935436.5589418837,967066.472109827
1935436.7310353569,967066.4730375729
1935436.894162765,967066.4740013476
1935437.0660952018,967066.4751147295
1935437.2287215968,967066.4762314173
1935437.400488688,967066.4774999897
1935437.5618319279,967066.4787515342
1935437.7334452348,967066.4801827449
1935437.9049794432,967066.4816762382
1935438.0763901286,967066.483316629
1935438.23504095,967066.4843440825
1935438.406277596,967066.4853541281
1935438.5675748852,967066.486354682
1935438.7386416427,967066.4874742237
1935438.8976244384,967066.488511644
1935439.0685310508,967066.489633739
1935439.2326479738,967066.4907037971
1935439.403390869,967066.4918437537
1935439.5637355144,967066.492897624
1935439.7343065843,967066.4940250583
1935439.890741684,967066.4950649253
1935440.061129728,967066.4961952753
1935440.2180758968,967066.497234627
1935440.3882692368,967066.4983528259
1935440.5436017755,967066.4993721131
1935440.7136004083,967066.5004781564
1935440.8694975134,967066.5015037067
1935441.0393094285,967066.5026203503
1935441.192074965,967066.5036271316
1935441.361688607,967066.5047469345
1935441.517734541,967066.5057777415
1935441.6871537194,967066.5069006423
1935441.839358745,967066.5079163526
1935442.008583217,967066.5090270978
1935442.1602804854,967066.510729783
1935442.323969531,967066.5134314067
1935442.4649849404,967066.5142439599
1935442.6194315767,967066.514956986
1935442.7585994333,967066.5156692927
1935442.9118605393,967066.516660549
1935443.0503839469,967066.5176195899
1935443.202097215,967066.5186507615
1935443.335524394,967066.5195613031
1935443.4842548028,967066.5205713344
1935443.6152095706,967066.5214220994
1935443.7612496968,967066.5225817777
1935443.8884870117,967066.5242240379
1935444.0309599123,967066.5284230608
1935444.1617776447,967066.5268960908
1935444.315164642,967066.5300440495
1935444.4527965796,967066.5339387876
1935444.6080073891,967066.5390485888
1935444.7429779598,967066.544907962
1935444.897499611,967066.5536825248
1935445.0357521547,967066.5596650605
1935445.1909608082,967066.5694279387
1935445.3255953987,967066.5805330571
1935445.4780773148,967066.594382178
1935445.610490052,967066.6072694858
1935445.761101965,967066.6243978966
1935445.894821531,967066.6436642319
1935446.0417404505,967066.6487535567
1935446.1712328717,967066.6588421622
1935446.3263677745,967066.6831298098
1935446.4634097526,967066.702663595
1935446.6172340496,967066.7265602105
1935446.7522294149,967066.7536096037
1935446.9043593663,967066.7769687435
1935447.035183502,967066.7902093577
1935447.1812859154,967066.8206593299
1935447.3070948585,967066.8566576992
1935447.452894,967066.89488537
1935447.582405944,967066.9291847483
1935447.731807326,967066.9713597082
1935447.8637662288,967067.0117834796
1935448.0089028587,967067.062531527
1935448.1350041276,967067.1092196074
1935448.2778770707,967067.16487034
1935448.401378209,967067.2154519495
1935448.539651927,967067.2859741449
1935448.6586396985,967067.3434088886
1935448.7849559453,967067.3988046523
1935448.8946686347,967067.4577067691
1935449.019620968,967067.5246882173
1935449.1264036072,967067.586405951
1935449.2393232882,967067.6574845744
1935449.3362382285,967067.734226347
1935449.4383085081,967067.8094595751
1935449.527088119,967067.8763764753
1935449.627315469,967067.9541944196
1935449.7101337176,967068.0275679802
1935449.7934058842,967068.1136348319
1935449.8643566212,967068.1938108533
1935449.9373713764,967068.2809717047
1935449.9991244138,967068.3588533001
1935450.064685672,967068.4464303672
1935450.1194924552,967068.5235301426
1935450.1785849193,967068.6110882041
1935450.2282895695,967068.6887269288
1935450.2824889328,967068.7765383762
1935450.3297349715,967068.8540255656
1935450.387558198,967068.9428319432
1935450.4411584819,967069.0217663868
1935450.5004597243,967069.1109382455
1935450.5547959788,967069.1963294575
1935450.6114584308,967069.2864892166
1935450.6616178842,967069.3668209858
1935450.720099402,967069.456249999
1935450.7711630769,967069.5363614112
1935450.8305159048,967069.6258985909
1935450.8826797446,967069.7032464186
1935450.9421892248,967069.7930404532
1935450.99367485,967069.8728247695
1935451.0489329172,967069.9653257935
1935451.096117046,967070.0461092397
1935451.1499746565,967070.1397615045
1935451.1961865702,967070.221285091
1935451.2490581933,967070.3162498125
1935451.2951100022,967070.4006516826
1935451.3467034588,967070.4972615167
1935451.3914155723,967070.5827984043
1935451.4417331642,967070.6811982438
1935451.4863576486,967070.7712904057
1935451.5360903079,967070.8712785476
1935451.578620196,967070.9572544789
1935451.628183152,967071.059518445
1935451.6712858938,967071.1508095538
1935451.7191594793,967071.2547633253
1935451.760307683,967071.3464211939
1935451.806766889,967071.4525676449
1935451.846377481,967071.5453865714
1935451.8914237642,967071.6538172112
1935451.9283860556,967071.7451107807
1935451.97147137,967071.8558991816
1935452.0083402803,967071.953780964
1935452.0498381867,967072.0669135416
1935452.083311545,967072.1608943266
1935452.1231831228,967072.2763221243
1935452.156052479,967072.3750037127
1935452.1938950608,967072.4928284907
1935452.2262215628,967072.5966980971
1935452.2620591677,967072.7165113805
1935452.2884135137,967072.8146674426
1935452.3180838176,967072.937107626
1935452.3430513528,967073.0487643507
1935452.3689546993,967073.1731982204
1935452.3888707256,967073.2751640197
1935452.4119048598,967073.4014437879
1935452.4289441914,967073.5023913144
1935452.4488030404,967073.6304570193
1935452.463439617,967073.7333231067
1935452.4798853886,967073.8611762007
1935452.4916722712,967073.9642402389
1935452.5048913998,967074.0954438156
1935452.513706908,967074.1982500677
1935452.5233400066,967074.3308342132
1935452.529385132,967074.4321132398
1935452.5354273622,967074.5638583023
1935452.5387080635,967074.6663789497
1935452.5411698248,967074.8003321261
1935452.5416288448,967074.9028939055
1935452.5403711065,967075.0389468065
1935452.538031603,967075.1401305529
1935452.532994431,967075.2769149134
1935452.5267514966,967075.3930734635
1935452.5200570514,967075.5254218781
1935452.5158923734,967075.627431818
1935452.5107293809,967075.7611059862
1935452.510033891,967075.8644565779
1935452.5093770472,967076.0018386088
1935452.5069847258,967076.1054526966
1935452.5060239593,967076.2390789965
1935452.5078848032,967076.3453637655
1935452.511068878,967076.4796486933
1935452.5132275978,967076.5802115767
1935452.5152445957,967076.6876800047
1935452.5174847099,967076.8225635089
1935452.5190880625,967076.9241764527
1935452.5207159445,967077.0282871557
1935452.5228923461,967077.1677903917
1935452.5245151322,967077.2706234955
1935452.5261861489,967077.3764841226
1935452.5283276977,967077.5118840825
1935452.5299564383,967077.6150908618
1935452.5316607037,967077.723517764
1935452.5338430344,967077.8619568072
1935452.535277301,967077.9692361909
1935452.5376149572,967078.0767223943
1935452.5411882172,967078.2167640319
1935452.5444235231,967078.3236180756
1935452.5478666956,967078.4329860252
1935452.5522872463,967078.5711491351
1935452.5558078662,967078.6758017876
1935452.5596313318,967078.7855793998
1935452.5647551734,967078.9281478863
1935452.5686573356,967079.0328097164
1935452.5728335192,967079.1412658925
1935452.5785174053,967079.284035226
1935452.5829398183,967079.3907101692
1935452.5883116089,967079.516760216
1935452.5945178757,967079.6573663364
1935452.600325221,967079.784900707
1935452.6075957501,967079.9343764228
1935452.6128258486,967080.0462636428
1935452.6195179785,967080.1886393314
1935452.6236492028,967080.2961885002
1935452.6278209675,967080.4110712896
1935452.6331302573,967080.5547466849
1935452.6373242312,967080.6652773817
1935452.6416423074,967080.777373638
1935452.6471968417,967080.9211214113
1935452.6514758295,967081.0312426576
1935452.6558255006,967081.143407063
1935452.6614308043,967081.2879473303
1935452.6657090283,967081.3984995679
1935452.6701658105,967081.5135570747
1935452.6758247528,967081.6595496086
1935452.6801394625,967081.7709555933
1935452.684511701,967081.8840578794
1935452.690181979,967082.0302828868
1935452.694517711,967082.1420508637
1935452.6988740594,967082.2546347015
1935452.7045519336,967082.4013363328
1935452.708826024,967082.511629286
1935452.7132318344,967082.625402298
1935452.7189390212,967082.7725077446
1935452.7233257492,967082.8860407776
1935452.7278208933,967083.0020702343
1935452.7337753805,967083.1556020948
1935452.738138752,967083.2681476828
1935452.7425294614,967083.3814518157
1935452.7483132863,967083.530974096
1935452.7527217674,967083.6449148786
1935452.7571541558,967083.7589201195
1935452.7629443891,967083.9083660204
1935452.76719394,967084.0180758284
1935452.7722377526,967084.1484370707
1935452.7779013757,967084.294723211
1935452.7822839164,967084.4079931471
1935452.7867465604,967084.5229399552
1935452.7925059951,967084.6714099706
1935452.7969644144,967084.7865704286
1935452.8012532073,967084.8977861301
1935452.8070434222,967085.0457941656
1935452.8122502503,967085.1787272431
1935452.8179976677,967085.3254849804
1935452.8224253256,967085.4382354992
1935452.8267406132,967085.5491990547
1935452.8326039086,967085.695569735
1935452.8371461772,967085.8078531229
1935452.841594066,967085.9175635851
1935452.8474454677,967086.0612723043
1935452.8515895393,967086.173459058
1935452.8567553165,967086.2899278806
1935452.8645457716,967086.4366073055
1935452.8707172605,967086.546297943
1935452.8770773106,967086.6577705129
1935452.8855177418,967086.804550189
1935452.8920262142,967086.9162416013
1935452.8985108223,967087.025477201
1935452.9075267436,967087.1739067892
1935452.914319249,967087.2833167402
1935452.9214880462,967087.3962371774
1935452.9308676736,967087.5406830016
1935452.9382857967,967087.6529739746
1935452.9461317617,967087.7696175047
1935452.9570516923,967087.9178603884
1935452.9658236387,967088.0327766937
1935452.9747450852,967088.1446279996
1935452.986800884,967088.2909114828
1935452.9963928617,967088.4046323936
1935453.0059285,967088.5152953973
1935453.0194312718,967088.6686154908
1935453.0297170395,967088.781356603
1935453.0403531713,967088.8950227426
1935453.055387746,967089.0516060753
1935453.0667976774,967089.1673995283
1935453.0781651482,967089.2805276898
1935453.0934556616,967089.4292349103
1935453.1055707133,967089.544281034
1935453.1176894568,967089.6571645798
1935453.1341203032,967089.8070664789
1935453.147118211,967089.9219879343
1935453.160533141,967090.0381880547
1935453.1783355656,967090.1889567622
1935453.1922829538,967090.3045839344
1935453.2063865073,967090.4194801474
1935453.2251695076,967090.5695543503
1935453.2396514886,967090.682827414
1935453.2541351838,967090.7942926288
1935453.2740954715,967090.945007896
1935453.2891704997,967091.056723041
1935453.3050648267,967091.1724641302
1935453.3258998336,967091.3215864786
1935453.3420738422,967091.4352521264
1935453.3590718564,967091.5527605728
1935453.3810126965,967091.70186912
1935453.3976664026,967091.8130861857
1935453.415016609,967091.927324265
1935453.4383049908,967092.0781848447
1935453.4561486773,967092.1908398937
1935453.4748628226,967092.3078595126
1935453.4988626314,967092.455974142
1935453.517865813,967092.5715055226
1935453.5366803107,967092.6842900382
1935453.5622588661,967092.8352628815
1935453.5821567208,967092.9509325713
1935453.6021917313,967093.0656351413
1935453.629120375,967093.2185201626
1935453.659533743,967093.3885659351
1935453.6868454115,967093.5386797256
1935453.7075669293,967093.6509876287
1935453.72913318,967093.7665239507
1935453.757452487,967093.9162059703
1935453.7799193556,967094.0332115795
1935453.802699827,967094.1507499643
1935453.8321536873,967094.3031790394
1935453.8547399265,967094.4204954928
1935453.8766612299,967094.5353358309
1935453.9067674112,967094.6951955702
1935453.9305314152,967094.8270702601
1935453.9602555295,967094.9926341546
1935453.9823903078,967095.115129547
1935454.0108356483,967095.2717662374
1935454.0313492306,967095.3844283388
1935454.0531651312,967095.5041446104
1935454.0806675064,967095.6552164855
1935454.1037962155,967095.7821660144
1935454.1248523744,967095.8977638602
1935454.1520400557,967096.0472770197
1935454.1729460182,967096.1611075748
1935454.1938760898,967096.2764518927
1935454.2192221226,967096.4233627478
1935454.23766839,967096.5360158278
1935454.2549353053,967096.6469408919
1935454.2745567416,967096.7969750434
1935454.2884039192,967096.9096632444
1935454.302736268,967097.0226412031
1935454.3169785563,967097.1711477302
1935454.3260401078,967097.2860479836
1935454.3340908252,967097.3983060026
1935454.3441289845,967097.5476995009
1935454.3511819842,967097.6624486775
1935454.35742491,967097.7747087942
1935454.3644232925,967097.9214656807
1935454.3689115632,967098.0303593162
1935454.3726754137,967098.1411829137
1935454.3765803054,967098.2934239842
1935454.3783482518,967098.4020176935
1935454.3794536002,967098.5087607382
1935454.3798787633,967098.6551684682
1935454.3794031101,967098.7641793127
1935454.3782698922,967098.8692608014
1935454.3755702965,967099.0129646168
1935454.3729444218,967099.1167616926
1935454.3696301752,967099.2242730937
1935454.3638420892,967099.3709018418
1935454.3588307272,967099.4757857571
1935454.35322761,967099.5794357428
1935454.3447418278,967099.7180866847
1935454.337472951,967099.8234718612
1935454.3297559216,967099.926102865
1935454.318438286,967100.0636776098
1935454.308915725,967100.1698042703
1935454.2987870728,967100.2737971382
1935454.2846337324,967100.4095749024
1935454.272819933,967100.5107341328
1935454.2610395027,967100.6120720895
1935454.2507065106,967100.7482504905
1935454.2424686032,967100.880913366
1935454.2365026209,967100.9818955389
1935454.2277615021,967101.1207984559
1935454.2212341982,967101.2181472282
1935454.2142077473,967101.3186390371
1935454.2040568965,967101.4595476744
1935454.1966757965,967101.559324291
1935454.18922675,967101.6605818109
1935454.1788792496,967101.7992013857
1935454.1712920396,967101.8984892828
1935454.1630614495,967102.0062315579
1935454.1526188396,967102.1422324505
1935454.1449343998,967102.2421206905
1935454.1368974145,967102.344299113
1935454.1260732724,967102.4793335209
1935454.1177303635,967102.5819401675
1935454.1095352836,967102.6818556142
1935454.0983441176,967102.8168348419
1935454.0898458755,967102.9178306552
1935454.0813018074,967103.0197806881
1935454.069866801,967103.1538179412
1935454.0614709214,967103.2540569576
1935454.0536955218,967103.3530236651
1935454.0432980957,967103.4885089521
1935454.0358942933,967103.5849448907
1935454.0279256906,967103.6880642773
1935454.0173144583,967103.8244931127
1935454.0095530304,967103.92385816
1935454.0016242135,967104.0251652745
1935453.9908819334,967104.1624657863
1935453.9830791526,967104.2621080022
1935453.975391778,967104.360375353
1935453.9649363358,967104.4941338344
1935453.9572021663,967104.592815746
1935453.9496284374,967104.6895976532
1935453.939120968,967104.8239214324
1935453.9316094653,967104.9198213186
1935453.9238329357,967105.0191961395
1935453.913305265,967105.1536880557
1935453.9057257923,967105.2505882867
1935453.8980441866,967105.3487392165
1935453.8877257218,967105.480561837
1935453.8797641187,967105.5822051058
1935453.8719545677,967105.6819008262
1935453.8597966388,967105.8371171273
1935453.8521918165,967105.9343419486
1935453.844254647,967106.0356034316
1935453.8338641059,967106.168169015
1935453.8259783501,967106.2688270712
1935453.8185305903,967106.3639402637
1935453.8080106687,967106.4984396854
1935453.8003282482,967106.596539143
1935453.7927053454,967106.6940655551
1935453.78260857,967106.8230451435
1935453.7750927194,967106.9191510534
1935453.76734666,967107.0151710046
1935453.7574612035,967107.1473604963
1935453.7504411885,967107.2444253508
1935453.7431997445,967107.3409979155
1935453.7341582384,967107.4754089497
1935453.7279882024,967107.5726795687
1935453.7221617792,967107.6666208382
1935453.7140913804,967107.7983065789
1935453.7083013784,967107.8935764364
1935453.7025498673,967107.9893472192
1935453.6948040163,967108.1203374587
1935453.6892250478,967108.2164048891
1935453.6838116439,967108.3113731665
1935453.6763675925,967108.4445497281
1935453.6711746065,967108.5404260316
1935453.6659237621,967108.6374588931
1935453.6590951248,967108.764734971
1935453.6541221947,967108.860539122
1935453.6493687197,967108.9567116379
1935453.6427619723,967109.0869037758
1935453.6380539373,967109.1844924564
1935453.6332730309,967109.2799007067
1935453.626689158,967109.4105711349
1935453.6221498558,967109.5015131925
1935453.617628651,967109.5935915242
1935453.6111679878,967109.7276868434
1935453.6066642306,967109.8232546794
1935453.6022491273,967109.9186418484
1935453.5963184526,967110.0486573111
1935453.5920225356,967110.1448225367
1935453.5879319382,967110.2375957818
1935453.5822742195,967110.3679863875
1935453.5782709864,967110.462413502
1935453.574329195,967110.5563876845
1935453.5689689438,967110.6872560172
1935453.5652612841,967110.7806047911
1935453.5614047302,967110.8765780422
1935453.5563080423,967111.0048372378
1935453.5502679062,967111.1591074801
1935453.5467193644,967111.2519102293
1935453.5419044397,967111.3801401437
1935453.5385506777,967111.472720489
1935453.5351468155,967111.5655075838
1935453.5304788798,967111.6933880866
1935453.5270884929,967111.7884576288
1935453.523787999,967111.8805508423
1935453.5192367192,967112.0104871235
1935453.5129054605,967112.178086112
1935453.5080558565,967112.303181496
1935453.5046199816,967112.3987475802
1935453.5013083937,967112.4911022256
1935453.496643755,967112.6220624599
1935453.4935036355,967112.7112945465
1935453.490294144,967112.8023965864
1935453.4858046095,967112.9314203447
1935453.4826354552,967113.0231396048
