x,y,road,event
1935489.75176802,967017.9336278592,stop,run
1935489.7508169112,967017.8619480188,curve,run
1935489.7476917603,967017.6111682988,curve,run
1935489.745921948,967017.454572034,stop,run
1935489.7451761488,967017.3852459536,curve,run
1935489.7427005924,967017.135500916,curve,run
1935489.741295301,967016.9754510168,stop,run
1935489.740709202,967016.9046578268,curve,run
1935489.7388842227,967016.6560084803,curve,run
1935489.7378874824,967016.4962266748,stop,run
1935489.7374913725,967016.428740986,curve,run
1935489.736330756,967016.181095572,curve,run
1935489.7359177,967016.0210832604,stop,run
1935489.7357982155,967015.9542034004,curve,run
1935489.7355773544,967015.7076109304,curve,run
1935489.7356165547,967015.5544413016,stop,run
1935489.7356947649,967015.4793811424,curve,run
1935489.736163724,967015.2344329451,curve,run
1935489.736650308,967015.0767862204,stop,run
1935489.7369266097,967015.0112883413,curve,run
1935489.7380273384,967014.766734359,curve,run
1935489.7387378367,967014.6087789512,stop,run
1935489.7391774603,967014.537252398,curve,run
1935489.740875016,967014.2937720802,curve,run
1935489.7422238493,967014.136622694,stop,run
1935489.742828337,967014.0716153998,curve,run
1935489.7453267968,967013.8290910736,curve,run
1935489.7469582933,967013.6743628684,stop,run
1935489.7476109,967013.6104608608,curve,run
1935489.75056734,967013.368913242,curve,run
1935489.7527421743,967013.2133373088,stop,run
1935489.753735843,967013.1464244608,curve,run
1935489.757546572,967012.9058319796,curve,run
1935489.759994696,967012.754004639,stop,run
1935489.761083472,967012.6863579972,curve,run
1935489.7651781188,967012.4468289048,curve,run
1935489.76793012,967012.2958815644,stop,run
1935489.76931261,967012.2227304984,curve,run
1935489.7739926784,967011.985953396,curve,run
1935489.7773338363,967011.8332041084,stop,run
1935489.7787777537,967011.7696556362,curve,run
1935489.7843889927,967011.5319559788,curve,run
1935489.788105896,967011.3836401636,stop,run
1935489.7898972728,967011.310299514,curve,run
1935489.7959570664,967011.0739428522,curve,run
1935489.8000068795,967010.9197100848,stop,run
1935489.801650666,967010.8586527674,curve,run
1935489.808169868,967010.6228837672,curve,run
1935489.8125368324,967010.4708427914,stop,run
1935489.8144778549,967010.4045022064,curve,run
1935489.8215921808,967010.169700105,curve,run
1935489.8267653007,967010.0194235994,stop,run
1935489.828949073,967009.9582661444,curve,run
1935489.8375134848,967009.7244707166,curve,run
1935489.8435080308,967009.5783536067,stop,run
1935489.845879441,967009.5088634558,curve,run
1935489.8528571648,967009.2793725752,curve,run
1935489.8571160275,967009.131559201,stop,run
1935489.859083949,967009.0635552972,curve,run
1935489.865947876,967008.8317091973,curve,run
1935489.870399576,967008.6840300529,stop,run
1935489.872404547,967008.6183520778,curve,run
1935489.879475401,967008.3875248276,curve,run
1935489.884004304,967008.2394249171,stop,run
1935489.8858184936,967008.1799667513,curve,run
1935489.892844616,967007.9501623577,curve,run
1935489.897232905,967007.8071220109,stop,run
1935489.8992712167,967007.7401848972,curve,run
1935489.9062593847,967007.5113498544,curve,run
1935489.910740305,967007.3645474614,stop,run
1935489.9126788457,967007.3014030196,curve,run
1935489.9196291803,967007.0735449592,curve,run
1935489.9241527645,967006.9255900627,stop,run
1935489.9260626785,967006.8635216194,curve,run
1935489.932998058,967006.6366401708,curve,run
1935489.9373171087,967006.49356279,stop,run
1935489.9397524565,967006.4309596466,curve,run
1935489.9452491272,967006.2052224234,curve,run
1935489.9476001265,967006.0611847568,stop,run
1935489.948479083,967005.9971265902,curve,run
1935489.9512237944,967005.772455347,curve,run
1935489.9530383376,967005.6268243608,stop,run
1935489.9537132536,967005.5657595928,curve,run
1935489.955836816,967005.3423187135,curve,run
1935489.9569118985,967005.199109934,stop,run
1935489.9572889155,967005.1380194018,curve,run
1935489.9583430127,967004.9187909272,curve,run
1935489.9587308487,967004.7788883656,stop,run
1935489.9588199835,967004.7193585164,curve,run
1935489.9588509696,967004.4976748868,curve,run
1935489.9585729528,967004.3561963212,stop,run
1935489.9583785087,967004.2951454028,curve,run
1935489.9573492887,967004.0744245244,curve,run
1935489.9563843368,967003.9310041496,stop,run
1935489.9559246048,967003.8729323508,curve,run
1935489.953866416,967003.6532194968,curve,run
1935489.952247194,967003.511823318,stop,run
1935489.9514743355,967003.4498967748,curve,run
1935489.9483711943,967003.2311464302,curve,run
1935489.9461664984,967003.0946567128,stop,run
1935489.945024604,967003.0291966836,curve,run
1935489.9409146444,967002.8114082431,curve,run
1935489.9379773992,967002.6710704608,stop,run
1935489.936651342,967002.6112885488,curve,run
1935489.93153456,967002.39446201,curve,run
1935489.927977865,967002.2554613549,stop,run
1935489.926326554,967002.1934572698,curve,run
1935489.9202844745,967001.980795066,curve,run
1935489.91623252,967001.840871694,stop,run
1935489.9145244104,967001.784879326,curve,run
1935489.907530041,967001.5698981468,curve,run
1935489.902731876,967001.432931044,stop,run
1935489.9006799983,967001.374991398,curve,run
1935489.892906373,967001.1608922172,curve,run
1935489.8870576625,967001.0072976892,curve,run
1935489.8798081817,967000.82562415,curve,run
1935489.8741309843,967000.6890219338,stop,run
1935489.8714762896,967000.626759224,curve,run
1935489.8621737948,967000.4162847836,curve,run
1935489.855729136,967000.2793896772,stop,run
1935489.8530159493,967000.2230319224,curve,run
1935489.8424932344,967000.0116157982,curve,run
1935489.8356516613,966999.8790139172,stop,run
1935489.8322944453,966999.8152673214,curve,run
1935489.821201232,966999.6101762174,curve,run
1935489.813652368,966999.4753124744,stop,run
1935489.8103611008,966999.4176214136,curve,run
1935489.7980845144,966999.20815547,curve,run
1935489.7898731616,966999.0733633029,stop,run
1935489.786231961,966999.013816598,curve,run
1935489.773363236,966998.8069230724,curve,run
1935489.765010948,966998.6757335408,stop,run
1935489.7612515728,966998.617866863,curve,run
1935489.7474941963,966998.4102552125,curve,run
1935489.738654638,966998.2824755,stop,run
1935489.734302898,966998.2209415956,curve,run
1935489.719521986,966998.0142005754,curve,run
1935489.7099340933,966997.8839765908,stop,run
1935489.7053087885,966997.8225080656,curve,run
1935489.69134613,966997.6216427817,curve,run
1935489.6831957584,966997.4906788694,stop,run
1935489.6795748184,966997.4319251464,curve,run
1935489.6668297693,966997.2265704968,curve,run
1935489.6585021468,966997.09501443,stop,run
1935489.6549387348,966997.0389143152,curve,run
1935489.6418643647,966996.8344344948,curve,run
1935489.633736746,966996.7077723788,stop,run
1935489.62972934,966996.6453481476,curve,run
1935489.6168039124,966996.4439934111,curve,run
1935489.6084423463,966996.3136583536,stop,run
1935489.604746658,966996.2559584792,curve,run
1935489.591929169,966996.0561123536,curve,run
1935489.5836470805,966995.926935478,stop,run
1935489.579914328,966995.868824284,curve,run
1935489.566955814,966995.6668293272,curve,run
1935489.5588424783,966995.5401059608,stop,run
1935489.55535155,966995.4856828352,curve,run
1935489.5424514287,966995.2844802547,curve,run
1935489.5345251656,966995.1608813652,stop,run
1935489.5305643897,966995.0989903446,curve,run
1935489.5177564688,966994.899266114,curve,run
1935489.5095167304,966994.7698749834,stop,run
1935489.505776748,966994.7122673492,curve,run
1935489.493667087,966994.5242942766,curve,run
1935489.485106478,966994.3953506784,stop,run
1935489.4811695004,966994.3411787538,curve,run
1935489.4662217053,966994.145989095,curve,run
1935489.4569163127,966994.0239225044,stop,run
1935489.4520586128,966993.9670191894,curve,run
1935489.434629674,966993.7755304612,curve,run
1935489.423068144,966993.6526149688,stop,run
1935489.4178869133,966993.5983865844,curve,run
1935489.4003008064,966993.4190592949,curve,run
1935489.387945012,966993.2970412946,stop,run
1935489.3828253965,966993.2471598532,curve,run
1935489.3660025827,966993.0693002272,curve,run
1935489.349509634,966992.9518943812,stop,run
1935489.342022637,966992.9075885324,curve,run
1935489.308114768,966992.731740226,curve,run
1935489.2846122845,966992.618198982,stop,run
1935489.2744790856,966992.5701060625,curve,run
1935489.2385561585,966992.4032755652,curve,run
1935489.21410924,966992.2936548692,stop,run
1935489.2031059496,966992.2455300412,curve,run
1935489.1650018247,966992.0844705,curve,run
1935489.1391093896,966991.9798767573,stop,run
1935489.127749936,966991.935251197,curve,run
1935489.0851835709,966991.7732405924,stop,run
1935489.059016506,966991.6777437262,stop,run
1935489.0440868645,966991.6244791888,curve,run
1935488.999461189,966991.4701445822,curve,run
1935488.96921355,966991.3694036704,stop,run
1935488.955782452,966991.32641298,curve,run
1935488.9082861,966991.1738327564,stop,run
1935488.8791380231,966991.0745999184,stop,run
1935488.86721869,966991.0336141776,curve,run
1935488.822741612,966990.8828623334,stop,run
1935488.7945754835,966990.7902043918,stop,run
1935488.780896903,966990.7460429398,curve,run
1935488.7340126943,966990.5978924276,stop,run
1935488.7039223835,966990.5051125778,stop,run
1935488.689861489,966990.4623302424,curve,run
1935488.6417762348,966990.3182721816,stop,run
1935488.610541497,966990.2269141012,stop,run
1935488.5966724807,966990.186600164,curve,run
1935488.546974562,966990.0456952456,stop,run
1935488.5143098875,966989.956511023,stop,run
1935488.499020922,966989.9151670488,curve,run
1935488.4477711755,966989.7807553402,stop,run
1935488.4109914848,966989.693741978,stop,run
1935488.3948048088,966989.6563788308,curve,run
1935488.336702216,966989.5246545275,stop,run
1935488.2999200253,966989.4427519224,stop,run
1935488.2820068528,966989.403310966,curve,run
1935488.222372414,966989.2740672572,stop,run
1935488.1844878192,966989.1938298488,stop,run
1935488.166276459,966989.1557819282,curve,run
1935488.1045099164,966989.029165682,stop,run
1935488.0631166133,966988.9465432238,stop,run
1935488.046500238,966988.9138094526,curve,run
1935487.982365423,966988.7898396854,stop,run
1935487.9412629048,966988.7120639652,stop,run
1935487.921035275,966988.6743380243,curve,run
1935487.855771691,966988.554688396,stop,run
1935487.8119585025,966988.47817632,stop,run
1935487.7935113995,966988.445441201,curve,run
1935487.7226163987,966988.3294969196,stop,run
1935487.67642538,966988.2579046028,stop,run
1935487.6538433265,966988.2236945068,curve,run
1935487.5788345293,966988.1123925152,stop,run
1935487.529194954,966988.0402754096,stop,run
1935487.5090403329,966988.0114424817,curve,run
1935487.431716313,966987.9032438026,stop,run
1935487.3806201825,966987.8335450722,stop,run
1935487.3584465613,966987.8039052304,curve,run
1935487.278239396,966987.69955119,stop,run
1935487.225077512,966987.6328144936,stop,run
1935487.202037734,966987.6043478972,curve,run
1935487.119021991,966987.5037305158,stop,run
1935487.06649902,966987.4416671958,stop,run
1935487.040034667,966987.4108294646,stop,run
1935486.9547144764,966987.3135135528,stop,run
1935486.9004962093,966987.253246917,stop,run
1935486.8739763976,966987.2241950076,stop,run
1935486.7863980096,966987.1302103346,stop,run
1935486.7286931984,966987.0699077024,stop,run
1935486.7049213003,966987.0452819922,stop,run
1935486.6152862927,966986.9553118636,stop,run
1935486.5569835296,966986.8996107744,stop,run
1935486.529198931,966986.8735233956,stop,run
1935486.4365752907,966986.7884369856,stop,run
1935486.3762936068,966986.7344455656,stop,run
1935486.34981866,966986.7110833834,stop,run
1935486.2554575724,966986.6294572204,stop,run
1935486.1959000928,966986.5792682356,stop,run
1935486.16615606,966986.554676633,stop,run
1935486.0699777687,966986.47677134,stop,run
1935486.00793271,966986.4279644956,stop,run
1935485.978168191,966986.4049598292,stop,run
1935485.880287574,966986.3308040876,stop,run
1935485.815900079,966986.2833923282,stop,run
1935485.7896931395,966986.2644043128,stop,run
1935485.6902231283,966986.193904788,stop,run
1935485.62500368,966986.1488556853,stop,run
1935485.595793012,966986.1290154177,straight,run
1935485.4949852645,966986.0621681014,stop,run
1935485.4283688192,966986.0194448916,stop,run
1935485.3999127464,966986.0014843328,straight,run
1935485.2977379751,966985.9383659658,stop,run
1935485.2323594384,966985.8991318884,stop,run
1935485.2004649527,966985.8803260048,straight,run
1935485.0971499933,966985.8208109312,stop,run
1935485.029837572,966985.7832400398,stop,run
1935485.0000188325,966985.766887797,straight,run
1935484.895655441,966985.710989814,stop,run
1935484.826893456,966985.675318482,stop,run
1935484.7980468213,966985.660613647,straight,run
1935484.6927720208,966985.6083153092,stop,run
1935484.62222226,966985.5743811148,straight,run
1935484.5178406425,966985.5259587984,stop,run
1935484.447380801,966985.4938386198,stop,run
1935484.4166063,966985.480217152,straight,run
1935484.3092498733,966985.4327575732,stop,run
1935484.238360004,966985.3995000531,straight,run
1935484.1318393163,966985.3503947832,stop,run
1935484.06123716,966985.3189176198,stop,run
1935484.0309265344,966985.305685413,straight,run
1935483.923391415,966985.2599373396,stop,run
1935483.8523726063,966985.230556868,stop,run
1935483.8261531768,966985.2198835023,straight,run
1935483.71812578,966985.1767520232,stop,run
1935483.6489856576,966985.1499046125,stop,run
1935483.615455064,966985.137089838,straight,run
1935483.5069658968,966985.096574473,stop,run
1935483.434931199,966985.070459682,stop,run
1935483.403546876,966985.0592583556,straight,run
1935483.2946416903,966985.0213583716,stop,run
1935483.2221146629,966984.9968990566,stop,run
1935483.1913030725,966984.9866954944,straight,run
1935483.0820960228,966984.9513938156,stop,run
1935483.009515476,966984.9288423384,stop,run
1935482.9794138905,966984.9196343578,straight,run
1935482.86987422,966984.8869162196,stop,run
1935482.7978773413,966984.866048847,stop,run
1935482.766705588,966984.8571782822,straight,run
1935482.6569676576,966984.8268584756,stop,run
1935482.5836568829,966984.8073087836,straight,run
1935482.4737344848,966984.7792955516,stop,run
1935482.399668448,966984.7611766856,straight,run
1935482.2895134003,966984.7353182412,stop,run
1935482.2177824809,966984.7191759538,stop,run
1935482.187332301,966984.712505998,straight,run
1935482.0767657044,966984.6890645352,stop,run
1935482.006101323,966984.6747512196,stop,run
1935481.9712084315,966984.6678774272,straight,run
1935481.8600927736,966984.6468398848,stop,run
1935481.7856223464,966984.6335025476,straight,run
1935481.6739294063,966984.6145337436,stop,run
1935481.5987244125,966984.6024896016,straight,run
1935481.4863705456,966984.585606123,stop,run
1935481.4116626584,966984.5750796512,stop,run
1935481.3785240063,966984.5705883424,straight,run
1935481.26530963,966984.5561900234,stop,run
1935481.18982822,966984.547384531,stop,run
1935481.157695524,966984.5437925492,straight,run
1935481.0435357853,966984.5318197171,stop,run
1935480.9675450933,966984.524563181,stop,run
1935480.9326123467,966984.521412456,straight,run
1935480.817439576,966984.5119272148,stop,run
1935480.7395831489,966984.5063022628,straight,run
1935480.6235526288,966984.498997016,stop,run
1935480.5465138464,966984.4948998864,stop,run
1935480.512459748,966984.4932760076,straight,run
1935480.3954110064,966984.4886109912,stop,run
1935480.315019168,966984.4861538848,straight,run
1935480.196359225,966984.4847335224,stop,run
1935480.1152569945,966984.480777397,straight,run
1935479.995289059,966984.4695530878,stop,run
1935479.914596174,966984.4606475402,straight,run
1935479.7935503467,966984.4478385346,stop,run
1935479.712193808,966984.4398894224,straight,run
1935479.5900598469,966984.4286843592,stop,run
1935479.507228482,966984.4210486006,straight,run
1935479.3841231056,966984.4096759416,stop,run
1935479.3015431585,966984.4020209227,straight,run
1935479.1774931247,966984.3907243328,stop,run
1935479.092761768,966984.3825696296,straight,run
1935478.9679113964,966984.3717892346,stop,run
1935478.8830687688,966984.36526868,straight,run
1935478.7573170296,966984.355845162,stop,run
1935478.673716372,966984.3497167327,stop,run
1935478.636693272,966984.3470264702,straight,run
1935478.509971481,966984.3379997975,stop,run
1935478.42332042,966984.3319199616,straight,run
1935478.2958013013,966984.323119572,stop,run
1935478.210170328,966984.3173896252,straight,run
1935478.0818727748,966984.3090440576,stop,run
1935477.9961020125,966984.3036367124,stop,run
1935477.958024248,966984.3012988758,straight,run
1935477.828804338,966984.2934714454,stop,run
1935477.7417755283,966984.2880993966,straight,run
1935477.6118621435,966984.280313522,stop,run
1935477.5227307407,966984.2751122662,straight,run
1935477.3920925453,966984.2677956158,stop,run
1935477.304982185,966984.263050353,stop,run
1935477.2667488868,966984.2610048573,straight,run
1935477.1353251191,966984.254173652,stop,run
1935477.0459608613,966984.2496778776,straight,run
1935476.9138339488,966984.2432392656,stop,run
1935476.8252760123,966984.2390815348,straight,run
1935476.6923473,966984.2330676026,stop,run
1935476.602565223,966984.229158206,straight,run
1935476.4684991688,966984.2235743029,stop,run
1935476.376814231,966984.2199240552,straight,run
1935476.241128947,966984.214686319,stop,run
1935476.1491142968,966984.2114074632,straight,run
1935476.0113794648,966984.2067973542,stop,run
1935475.9186154285,966984.2038813224,straight,run
1935475.7784298845,966984.1996153662,stop,run
1935475.684363984,966984.1968573752,stop,run
1935475.6417354927,966984.1956751988,straight,run
1935475.4983075864,966984.1918575424,stop,run
1935475.399975256,966984.1894268608,straight,run
1935475.253526632,966984.186084492,straight,run
1935475.1522321613,966984.1839755988,straight,run
1935475.002649397,966984.1811713408,straight,run
1935474.8984697696,966984.1794287832,straight,run
1935474.7456603807,966984.177103084,straight,run
1935474.640481899,966984.175864624,straight,run
1935474.4844057227,966984.1743690104,straight,run
1935474.3793560592,966984.1735556648,stop,run
1935474.3304027484,966984.1732522856,straight,run
1935474.1704403704,966984.1724898384,straight,run
1935474.0604620315,966984.1720906292,straight,run
1935473.897123181,966984.1719769456,straight,run
1935473.784290041,966984.1714553968,straight,run
1935473.617585158,966984.17025114,straight,run
1935473.501430333,966984.1695078964,straight,run
1935473.3314289805,966984.1687070334,straight,run
1935473.2143419909,966984.1683447814,straight,run
1935473.0410844816,966984.1680839758,straight,run
1935472.9252151288,966984.1680227004,straight,run
1935472.6959078056,966984.168258072,stop,run
1935472.6296611496,966984.1683827216,stop,run
1935472.576275092,966984.1685008357,straight,run
1935472.3960598027,966984.1691289122,straight,run
1935472.2737931137,966984.169703496,straight,run
1935472.0904348465,966984.1707935444,straight,run
1935471.9651221256,966984.1716912558,straight,run
1935471.778697137,966984.1732420628,straight,run
1935471.6499110889,966984.1744544524,straight,run
1935471.4604351243,966984.1764962792,straight,run
1935471.329603269,966984.1780921398,straight,run
1935471.1371301897,966984.1806546416,straight,run
1935471.006150672,966984.1825579698,straight,run
1935470.8107138968,966984.185823682,straight,run
1935470.6783874405,966984.1869704216,straight,run
1935470.4800440783,966984.1882991686,straight,run
1935470.342877874,966984.1892178814,straight,run
1935470.1417458253,966984.1907436112,straight,run
1935470.002110984,966984.1918389496,straight,run
1935469.798211668,966984.1934697815,straight,run
1935469.6582341408,966984.1946010902,straight,run
1935469.4516194828,966984.1962446644,straight,run
1935469.3127713343,966984.19740375,straight,run
1935469.1034806776,966984.1991357168,straight,run
1935468.9637855585,966984.200277781,stop,run
1935468.8996125944,966984.2008118205,straight,run
1935468.687164288,966984.2025635744,straight,run
1935468.5440638424,966984.2035005336,straight,run
1935468.3289892715,966984.2051110506,straight,run
1935468.1822162457,966984.2063048388,straight,run
1935467.9645347977,966984.208033162,straight,run
1935467.8195843904,966984.2091979154,stop,run
1935467.753793988,966984.2097119474,straight,run
1935467.5330454304,966984.2113975924,straight,run
1935467.3844940905,966984.2125281696,straight,run
1935467.161105716,966984.2141795832,straight,run
1935467.006788638,966984.2153714962,straight,run
1935466.780488592,966984.2171608252,straight,run
1935466.6270182333,966984.2183545042,straight,run
1935466.397705193,966984.2201460592,straight,run
1935466.2414282265,966984.2213691884,straight,run
1935466.009117429,966984.2231627305,straight,run
1935465.8548079724,966984.2243545188,stop,run
1935465.784425988,966984.224895924,straight,run
1935465.5488433947,966984.226726326,straight,run
1935465.391719945,966984.2279629386,stop,run
1935465.322832895,966984.228495784,straight,run
1935465.08435218,966984.2303570956,straight,run
1935464.918503122,966984.231641165,straight,run
1935464.6773678304,966984.2334989932,straight,run
1935464.514661172,966984.2347635168,straight,run
1935464.270940906,966984.2366777764,straight,run
1935464.1049162028,966984.237949386,straight,run
1935463.8586102373,966984.2398743228,straight,run
1935463.6925936528,966984.2411763164,straight,run
1935463.44371748,966984.2431269364,straight,run
1935463.2767628925,966984.2444438704,straight,run
1935463.0253312804,966984.2463894276,straight,run
1935462.8565909967,966984.2476585264,straight,run
1935462.6025798528,966984.2495231292,straight,run
1935462.42962117,966984.2507831436,straight,run
1935462.173077708,966984.2526575729,straight,run
1935461.9979070008,966984.25392231,straight,run
1935461.738922245,966984.2557745996,straight,run
1935461.563560648,966984.2570271248,straight,run
1935461.3021043364,966984.2588730174,straight,run
1935461.1209841345,966984.2601562468,straight,run
1935460.8570636543,966984.2619803684,straight,run
1935460.680854839,966984.2632006193,stop,run
1935460.6041489537,966984.263720712,straight,run
1935460.3372838588,966984.2655307138,straight,run
1935460.1568416453,966984.2667573752,straight,run
1935459.887603656,966984.268528896,straight,run
1935459.7052315737,966984.2697557864,straight,run
1935459.4335982865,966984.2715196948,straight,run
1935459.2522626144,966984.272684308,stop,run
1935459.173939525,966984.2731996492,straight,run
1935458.899788688,966984.2749426358,straight,run
1935458.712915565,966984.2761344316,straight,run
1935458.4366747169,966984.2778801993,straight,run
1935458.2502355373,966984.2790193146,straight,run
1935457.972132734,966984.2807184632,straight,run
1935457.7881129475,966984.2819410876,straight,run
1935457.508430832,966984.2836196212,straight,run
1935457.3161339173,966984.2847910252,straight,run
1935457.0331185048,966984.2864768864,straight,run
1935456.8406304533,966984.2876208208,straight,run
1935456.5575001647,966984.2892780032,straight,run
1935456.3691380264,966984.2903714702,stop,run
1935456.2869547275,966984.2908567672,straight,run
1935456.0025563345,966984.2923968429,straight,run
1935455.8112523528,966984.29317103,straight,run
1935455.5248985493,966984.2945439296,straight,run
1935455.332080153,966984.2955405662,straight,run
1935455.0419006296,966984.2990492028,straight,run
1935454.847071532,966984.2983234422,straight,run
1935454.561500776,966984.2995313088,straight,run
1935454.3666366665,966984.3004384844,straight,run
1935454.078864906,966984.3018644804,straight,run
1935453.8810731408,966984.3028640596,straight,run
1935453.5918128607,966984.3042222305,straight,run
1935453.395583695,966984.3051511483,straight,run
1935453.107162028,966984.3064807084,straight,run
1935452.9109168828,966984.307364112,straight,run
1935452.6217313989,966984.3086295566,straight,run
1935452.437529901,966984.3094584204,stop,run
1935452.346053996,966984.309832386,straight,run
1935452.056708122,966984.3110851272,straight,run
1935451.8606829168,966984.311888752,straight,run
1935451.571001015,966984.3131163338,straight,run
1935451.353397719,966984.3140043268,straight,run
1935451.0634021785,966984.3151758806,straight,run
1935450.8748246653,966984.3156777994,stop,run
1935450.7924013124,966984.3159380752,straight,run
1935450.5021209363,966984.3169463536,straight,run
1935450.3061702903,966984.317641994,straight,run
1935450.015592747,966984.3186702612,straight,run
1935449.817452952,966984.3193702624,straight,run
1935449.5267066653,966984.320340193,straight,run
1935449.3320057087,966984.3209549064,straight,run
1935449.0411214228,966984.3218812648,straight,run
1935448.8488765268,966984.3224873658,stop,run
1935448.7654541703,966984.3227635564,straight,run
1935448.4746301635,966984.3236431872,straight,run
1935448.2810649984,966984.324209295,stop,run
1935448.193927564,966984.3244683838,straight,run
1935447.902995816,966984.3252887088,straight,run
1935447.7076301896,966984.3258377296,straight,run
1935447.4166831933,966984.326658294,straight,run
1935447.2240752613,966984.3269803148,stop,run
1935447.133281813,966984.327099314,straight,run
1935446.8423056183,966984.3275236944,straight,run
1935446.6545702205,966984.3277375862,stop,run
1935446.5671632008,966984.3278331558,straight,run
1935446.276328262,966984.3280264428,straight,run
1935446.081176495,966984.3281143784,straight,run
1935445.7904230105,966984.3281538108,straight,run
1935445.5970033256,966984.3282751796,stop,run
1935445.5136009275,966984.3283679812,straight,run
1935445.223705684,966984.3286530916,straight,run
1935445.030587637,966984.328556073,straight,run
1935444.7422449368,966984.3286181265,straight,run
1935444.5498390216,966984.3286928332,straight,run
1935444.2676221945,966984.328794609,straight,run
1935444.076703104,966984.328830377,straight,run
1935443.8008168305,966984.3288923342,straight,run
1935443.616129401,966984.3289051148,straight,run
1935443.3447122064,966984.3289111432,straight,run
1935443.1610387927,966984.3288925173,straight,run
1935442.895616366,966984.3288488166,straight,run
1935442.7197002969,966984.328813412,straight,run
1935442.4581454687,966984.3287843864,straight,run
1935442.2820648795,966984.3284769967,straight,run
1935442.0186146728,966984.3282188092,straight,run
1935441.843048917,966984.3281473138,stop,run
1935441.760864005,966984.3280529082,straight,run
1935441.493597156,966984.327626678,straight,run
1935441.3090135728,966984.3274547334,straight,run
1935441.0397125224,966984.3271829536,straight,run
1935440.858698396,966984.3269846631,straight,run
1935440.5868452347,966984.3266772588,straight,run
1935440.4057350487,966984.3264347288,stop,run
1935440.328546632,966984.3263522664,straight,run
1935440.0551820628,966984.3259774006,straight,run
1935439.8727556667,966984.3257100692,stop,run
1935439.8048505257,966984.3256322924,straight,run
1935439.529738384,966984.3252089838,straight,run
1935439.3484828232,966984.3249382556,stop,run
1935439.267025715,966984.3248017452,straight,run
1935438.9904639053,966984.3243557592,straight,run
1935438.803444957,966984.3240547916,straight,run
1935438.525413927,966984.3235559306,straight,run
1935438.3456182608,966984.3232314378,stop,run
1935438.2573525128,966984.3230508196,straight,run
1935437.9777571843,966984.3225158554,straight,run
1935437.7931706856,966984.322160884,stop,run
1935437.709718404,966984.3219951268,straight,run
1935437.4285203945,966984.3214094116,straight,run
1935437.2387310208,966984.3210152686,straight,run
1935436.956178425,966984.320390104,straight,run
1935436.7558195773,966984.3199354864,straight,run
1935436.4719278936,966984.3192858844,straight,run
1935436.2763169624,966984.3188014036,straight,run
1935435.9911698247,966984.318110777,straight,run
1935435.802389685,966984.3176242798,stop,run
1935435.7196080007,966984.3174173284,straight,run
1935435.433281192,966984.3166539568,straight,run
1935435.241808341,966984.316164584,straight,run
1935434.9552482064,966984.3153591604,straight,run
1935434.7626833776,966984.3147956452,straight,run
1935434.4758637191,966984.3139791,straight,run
1935434.2822691367,966984.3134167324,straight,run
1935433.9967415952,966984.3125490906,straight,run
1935433.8141936,966984.3120701106,stop,run
1935433.728240644,966984.3117458615,straight,run
1935433.4442453703,966984.3105792068,straight,run
1935433.2510573224,966984.3099188288,straight,run
1935432.969342056,966984.3089446928,straight,run
1935432.7811469275,966984.3083115726,straight,run
1935432.501284297,966984.307277414,straight,run
1935432.3128365355,966984.3065872936,straight,run
1935432.034735512,966984.305525074,straight,run
1935431.8496891905,966984.3047960268,straight,run
1935431.5735747383,966984.3037021632,straight,run
1935431.3851491285,966984.3029659226,straight,run
1935431.1106740253,966984.3018306866,straight,run
1935430.9239447133,966984.3010369116,straight,run
1935430.651391851,966984.2999015698,straight,run
1935430.4691023307,966984.2991286088,straight,run
1935430.1981961937,966984.2979365246,straight,run
1935430.0137968727,966984.2971208936,straight,run
1935429.7446642723,966984.2959310688,straight,run
1935429.5641780589,966984.2951141264,straight,run
1935429.2967226915,966984.293867072,straight,run
1935429.120229905,966984.293062797,stop,run
1935429.0386807253,966984.2926531434,straight,run
1935428.773197161,966984.2914051912,straight,run
1935428.598802744,966984.2906437708,stop,run
1935428.523242644,966984.2903065314,straight,run
1935428.2596560896,966984.289150406,straight,run
1935428.084906088,966984.2883336263,stop,run
1935428.011023713,966984.28796966,straight,run
1935427.7493116967,966984.2866921432,straight,run
1935427.5756260124,966984.2858889204,stop,run
1935427.5049134528,966984.2855507424,straight,run
1935427.245025992,966984.2843662092,straight,run
1935427.0743842989,966984.2835907756,stop,run
1935427.0019060776,966984.2832654668,straight,run
1935426.743837666,966984.2820672132,straight,run
1935426.5764153523,966984.281316776,stop,run
1935426.4991999285,966984.2809753928,straight,run
1935426.2429086168,966984.2797640855,straight,run
1935426.077984069,966984.27898912,stop,run
1935425.9972477828,966984.2786122832,straight,run
1935425.742723106,966984.2774491144,straight,run
1935425.5687628824,966984.2766502647,straight,run
1935425.3157255223,966984.2754786612,straight,run
1935425.144922464,966984.2746295194,straight,run
1935424.8933442656,966984.2733583928,straight,run
1935424.725416692,966984.2724939572,straight,run
1935424.475280054,966984.2712151222,straight,run
1935424.305945728,966984.2703883508,straight,run
1935424.05723304,966984.2691936268,straight,run
1935423.8964081944,966984.2683991232,stop,run
1935423.8234185488,966984.2680514456,straight,run
1935423.576338307,966984.26686123,straight,run
1935423.4090713607,966984.2660472956,straight,run
1935423.1633635573,966984.2648199594,straight,run
1935422.999228542,966984.2640476704,straight,run
1935422.7548903304,966984.2628442866,straight,run
1935422.5930893607,966984.2620653312,stop,run
